market_time,stock,open,close,high,low,volume,volume_weighted_avg_price
2024-12-17 12:09:00,AAPL,253.15,253.185,253.2,253.11,41077.0,253.1405
2024-12-17 12:10:00,AAPL,253.1999,253.0806,253.1999,253.08,36134.0,253.1388
2024-12-17 12:11:00,AAPL,253.08,253.0394,253.1,253.0201,53637.0,253.0568
2024-12-17 12:12:00,AAPL,253.03,252.83,253.04,252.8101,82020.0,252.8661
2024-12-17 12:13:00,AAPL,252.83,252.9654,252.9654,252.815,33781.0,252.8717
2024-12-17 12:14:00,AAPL,252.95,252.84,252.98,252.84,37784.0,252.9104
2024-12-17 12:15:00,AAPL,252.83,252.775,252.84,252.67,46295.0,252.7408
2024-12-17 12:16:00,AAPL,252.7701,252.66,252.78,252.66,39151.0,252.7291
2024-12-17 12:17:00,AAPL,252.66,252.7353,252.75,252.585,64819.0,252.6557
2024-12-17 12:18:00,AAPL,252.74,252.76,252.8198,252.69,39830.0,252.7487
2024-12-17 12:19:00,AAPL,252.76,252.77,252.795,252.71,25649.0,252.7611
2024-12-17 12:20:00,AAPL,252.78,252.9713,252.99,252.78,70352.0,252.9105
2024-12-17 12:21:00,AAPL,252.98,252.99,253.09,252.97,67747.0,253.0218
2024-12-17 12:22:00,AAPL,253.0,253.1,253.12,252.96,69201.0,253.0579
2024-12-17 12:23:00,AAPL,253.1,253.14,253.165,253.07,59005.0,253.12
2024-12-17 12:24:00,AAPL,253.13,253.17,253.17,253.105,94910.0,253.141
2024-12-17 12:25:00,AAPL,253.16,253.24,253.275,253.09,117621.0,253.1682
2024-12-17 12:26:00,AAPL,253.23,253.2795,253.3,253.2,60035.0,253.2573
2024-12-17 12:27:00,AAPL,253.29,253.15,253.3,253.15,64467.0,253.2214
2024-12-17 12:28:00,AAPL,253.14,253.23,253.25,253.13,61103.0,253.1748
2024-12-17 12:29:00,AAPL,253.23,253.24,253.25,253.17,64170.0,253.2161
2024-12-17 12:30:00,AAPL,253.24,253.15,253.29,253.145,56299.0,253.2423
2024-12-17 12:31:00,AAPL,253.14,252.91,253.14,252.89,100522.0,253.0497
2024-12-17 12:32:00,AAPL,252.91,252.94,253.0,252.875,56455.0,252.9445
2024-12-17 12:33:00,AAPL,252.92,252.95,252.98,252.91,65363.0,252.9526
2024-12-17 12:34:00,AAPL,252.94,252.955,253.0,252.9101,53313.0,252.9711
2024-12-17 12:35:00,AAPL,252.951,252.99,253.0416,252.95,42889.0,253.0003
2024-12-17 12:36:00,AAPL,253.0,253.06,253.1,252.94,49655.0,253.0228
2024-12-17 12:37:00,AAPL,253.05,253.08,253.1,252.99,29260.0,253.0592
2024-12-17 12:38:00,AAPL,253.09,253.1244,253.16,253.08,34350.0,253.1276
2024-12-17 12:39:00,AAPL,253.13,253.17,253.22,253.08,59207.0,253.1418
2024-12-17 12:40:00,AAPL,253.175,253.23,253.24,253.175,29847.0,253.2092
2024-12-17 12:41:00,AAPL,253.2299,253.16,253.23,253.06,135304.0,253.1393
2024-12-17 12:42:00,AAPL,253.16,253.1493,253.1801,253.1,29637.0,253.139
2024-12-17 12:43:00,AAPL,253.145,253.12,253.17,253.1,31599.0,253.1358
2024-12-17 12:44:00,AAPL,253.11,252.88,253.11,252.855,85920.0,252.9505
2024-12-17 12:45:00,AAPL,252.88,252.98,252.98,252.84,42869.0,252.9017
2024-12-17 12:46:00,AAPL,252.97,252.91,252.97,252.85,32494.0,252.9113
2024-12-17 12:47:00,AAPL,252.92,252.92,252.97,252.87,37329.0,252.9202
2024-12-17 12:48:00,AAPL,252.9,252.9,252.9327,252.885,25174.0,252.8152
2024-12-17 12:49:00,AAPL,252.89,252.83,252.89,252.81,48828.0,252.8449
2024-12-17 12:50:00,AAPL,252.83,252.86,252.9,252.8,36787.0,252.8419
2024-12-17 12:51:00,AAPL,252.88,252.892,252.9374,252.85,30910.0,252.8872
2024-12-17 12:52:00,AAPL,252.9,252.95,252.95,252.88,27676.0,252.9161
2024-12-17 12:53:00,AAPL,252.95,252.96,253.04,252.94,74428.0,252.9895
2024-12-17 12:54:00,AAPL,252.97,253.0,253.03,252.96,28279.0,252.9968
2024-12-17 12:55:00,AAPL,252.9906,252.965,253.01,252.93,38884.0,252.9722
2024-12-17 12:56:00,AAPL,252.9501,252.89,252.9717,252.88,41561.0,252.9155
2024-12-17 12:57:00,AAPL,252.89,252.81,252.89,252.795,31340.0,252.8523
2024-12-17 12:58:00,AAPL,252.81,252.9099,252.92,252.805,28980.0,252.8487
2024-12-17 12:59:00,AAPL,252.8978,252.915,252.985,252.875,18679.0,252.9347
2024-12-17 13:00:00,AAPL,252.9,252.775,252.9,252.76,71560.0,252.8084
2024-12-17 13:01:00,AAPL,252.79,252.8299,252.87,252.77,25070.0,252.8213
2024-12-17 13:02:00,AAPL,252.81,252.79,252.84,252.74,40441.0,252.7873
2024-12-17 13:03:00,AAPL,252.82,252.805,252.84,252.79,24130.0,252.8164
2024-12-17 13:04:00,AAPL,252.8,252.76,252.8153,252.74,22811.0,252.7768
2024-12-17 13:05:00,AAPL,252.76,252.78,252.8292,252.74,43636.0,252.7854
2024-12-17 13:06:00,AAPL,252.78,252.76,252.79,252.74,54290.0,252.7608
2024-12-17 13:07:00,AAPL,252.77,252.76,252.78,252.6901,52069.0,252.7345
2024-12-17 13:08:00,AAPL,252.765,252.86,252.86,252.75,58487.0,252.7931
2024-12-17 13:09:00,AAPL,252.87,252.92,252.93,252.87,31756.0,252.9018
2024-12-17 13:10:00,AAPL,252.93,252.86,252.95,252.8467,82956.0,252.9166
2024-12-17 13:11:00,AAPL,252.87,252.99,253.0,252.86,77967.0,252.9286
2024-12-17 13:12:00,AAPL,252.99,252.9668,253.06,252.955,92535.0,253.0145
2024-12-17 13:13:00,AAPL,252.99,253.0,253.04,252.95,30009.0,252.9862
2024-12-17 13:14:00,AAPL,253.01,252.95,253.01,252.8756,40085.0,252.9315
2024-12-17 13:15:00,AAPL,252.95,252.92,252.98,252.85,44996.0,252.9146
2024-12-17 13:16:00,AAPL,252.91,252.92,252.94,252.87,20778.0,252.9132
2024-12-17 13:17:00,AAPL,252.93,252.95,252.97,252.87,28942.0,252.9304
2024-12-17 13:18:00,AAPL,252.93,252.94,252.98,252.92,27517.0,252.9499
2024-12-17 13:19:00,AAPL,252.94,252.89,252.95,252.86,36396.0,252.908
2024-12-17 13:20:00,AAPL,252.875,252.93,252.93,252.83,52723.0,252.8759
2024-12-17 13:21:00,AAPL,252.9351,253.0,253.03,252.91,85916.0,252.9678
2024-12-17 13:22:00,AAPL,253.02,252.9398,253.02,252.93,63719.0,252.972
2024-12-17 13:23:00,AAPL,252.95,253.01,253.03,252.95,45424.0,253.0057
2024-12-17 13:24:00,AAPL,253.01,252.995,253.03,252.98,33121.0,253.0038
2024-12-17 13:25:00,AAPL,253.0,253.06,253.1,252.995,63137.0,253.0464
2024-12-17 13:26:00,AAPL,253.06,253.09,253.12,253.035,26500.0,253.0655
2024-12-17 13:27:00,AAPL,253.09,253.12,253.19,253.085,37158.0,253.1337
2024-12-17 13:28:00,AAPL,253.13,253.13,253.18,253.12,26848.0,253.1407
2024-12-17 13:29:00,AAPL,253.14,253.13,253.165,253.105,45353.0,253.1334
2024-12-17 13:30:00,AAPL,253.14,253.17,253.17,253.1,38417.0,253.1378
2024-12-17 13:31:00,AAPL,253.17,253.12,253.2,253.12,29609.0,253.1553
2024-12-17 13:32:00,AAPL,253.12,253.16,253.16,253.09,38764.0,253.1212
2024-12-17 13:33:00,AAPL,253.16,253.23,253.23,253.16,55572.0,253.199
2024-12-17 13:34:00,AAPL,253.23,253.22,253.26,253.195,71869.0,253.2328
2024-12-17 13:35:00,AAPL,253.23,253.24,253.2499,253.2,34506.0,253.2163
2024-12-17 13:36:00,AAPL,253.23,253.2287,253.25,253.1788,35615.0,253.2157
2024-12-17 13:37:00,AAPL,253.2299,253.21,253.25,253.2,50030.0,253.2282
2024-12-17 13:38:00,AAPL,253.21,253.255,253.29,253.21,66836.0,253.2533
2024-12-17 13:39:00,AAPL,253.255,253.3049,253.34,253.22,88562.0,253.2925
2024-12-17 13:40:00,AAPL,253.305,253.379,253.38,253.29,83258.0,253.3423
2024-12-17 13:41:00,AAPL,253.38,253.41,253.41,253.36,50150.0,253.3833
2024-12-17 13:42:00,AAPL,253.4,253.585,253.6,253.39,139364.0,253.4954
2024-12-17 13:43:00,AAPL,253.59,253.6111,253.635,253.57,112627.0,253.5945
2024-12-17 13:44:00,AAPL,253.62,253.585,253.63,253.5739,46039.0,253.6002
2024-12-17 13:45:00,AAPL,253.58,253.469,253.6,253.44,229803.0,253.4269
2024-12-17 13:46:00,AAPL,253.475,253.4699,253.49,253.45,60235.0,253.4698
2024-12-17 13:47:00,AAPL,253.46,253.3,253.46,253.2725,69612.0,253.3372
2024-12-17 13:48:00,AAPL,253.31,253.26,253.36,253.2201,46017.0,253.2926
2024-12-17 13:49:00,AAPL,253.265,253.29,253.3493,253.25,32051.0,253.3049
2024-12-17 13:50:00,AAPL,253.29,253.33,253.4378,253.28,88895.0,253.3448
2024-12-17 13:51:00,AAPL,253.32,253.355,253.4182,253.3,31741.0,253.355
2024-12-17 13:52:00,AAPL,253.34,253.4,253.43,253.3399,32958.0,253.3855
2024-12-17 13:53:00,AAPL,253.39,253.42,253.44,253.37,66201.0,253.3518
2024-12-17 13:54:00,AAPL,253.4,253.3873,253.44,253.38,32089.0,253.4112
2024-12-17 13:55:00,AAPL,253.3801,253.32,253.42,253.2701,42861.0,253.3627
2024-12-17 13:56:00,AAPL,253.29,253.295,253.31,253.25,47291.0,253.2801
2024-12-17 13:57:00,AAPL,253.28,253.3,253.36,253.26,34290.0,253.3115
2024-12-17 13:58:00,AAPL,253.295,253.28,253.31,253.25,42061.0,253.2827
2024-12-17 13:59:00,AAPL,253.285,253.335,253.37,253.283139,32094.0,253.3185
2024-12-17 14:00:00,AAPL,253.3301,253.34,253.4,253.3,43342.0,253.3485
2024-12-17 14:01:00,AAPL,253.34,253.27,253.3771,253.26,37203.0,253.3296
2024-12-17 14:02:00,AAPL,253.28,253.21,253.32,253.18,50811.0,253.2523
2024-12-17 14:03:00,AAPL,253.21,253.195,253.23,253.15,34378.0,253.1897
2024-12-17 14:04:00,AAPL,253.194,253.235,253.2567,253.1803,28721.0,253.2223
2024-12-17 14:05:00,AAPL,253.235,253.15,253.2422,253.14,37911.0,253.1805
2024-12-17 14:06:00,AAPL,253.15,253.0801,253.19,253.061336,48583.0,253.128
2024-12-17 14:07:00,AAPL,253.1,253.1,253.16,253.08,43683.0,253.1274
2024-12-17 14:08:00,AAPL,253.11,253.09,253.13,253.065,35313.0,253.0919
2024-12-17 14:09:00,AAPL,253.08,253.14,253.16,253.07,37791.0,253.1188
2024-12-17 14:10:00,AAPL,253.13,253.14,253.17,253.08,32981.0,253.1317
2024-12-17 14:11:00,AAPL,253.14,253.115,253.15,253.11,22505.0,253.1295
2024-12-17 14:12:00,AAPL,253.1374,253.14,253.1784,253.04,98704.0,253.1866
2024-12-17 14:13:00,AAPL,253.131,253.14,253.145,253.09,28845.0,253.1131
2024-12-17 14:14:00,AAPL,253.145,253.16,253.18,253.092,29000.0,253.1379
2024-12-17 14:15:00,AAPL,253.15,253.13,253.188,253.12,25131.0,253.1437
2024-12-17 14:16:00,AAPL,253.15,253.07,253.15,253.05,30335.0,253.0892
2024-12-17 14:17:00,AAPL,253.07,253.075,253.13,253.06,36822.0,253.0999
2024-12-17 14:18:00,AAPL,253.08,253.0518,253.0817,253.0301,38503.0,253.0591
2024-12-17 14:19:00,AAPL,253.055,253.025,253.07,253.0223,19915.0,253.0565
2024-12-17 14:20:00,AAPL,253.02,252.95,253.0304,252.9423,43456.0,252.9913
2024-12-17 14:21:00,AAPL,252.95,252.945,252.9975,252.94,36019.0,252.9616
2024-12-17 14:22:00,AAPL,252.9465,253.0,253.04,252.93,44305.0,252.999
2024-12-17 14:23:00,AAPL,252.995,253.03,253.08,252.98,39315.0,253.0481
2024-12-17 14:24:00,AAPL,253.02,253.055,253.055,252.97,24093.0,253.0095
2024-12-17 14:25:00,AAPL,253.06,253.17,253.19,253.05,48721.0,253.1108
2024-12-17 14:26:00,AAPL,253.165,253.18,253.22,253.117,38223.0,253.169
2024-12-17 14:27:00,AAPL,253.18,253.22,253.24,253.16,36002.0,253.1923
2024-12-17 14:28:00,AAPL,253.225,253.13,253.225,253.07,82181.0,253.1288
2024-12-17 14:29:00,AAPL,253.1201,253.205,253.24,253.1201,46468.0,253.1829
2024-12-17 14:30:00,AAPL,253.2,253.19,253.24,253.17,47935.0,253.2069
2024-12-17 14:31:00,AAPL,253.2,253.25,253.25,253.1719,43649.0,253.2064
2024-12-17 14:32:00,AAPL,253.245,253.2,253.29,253.185,65665.0,253.243
2024-12-17 14:33:00,AAPL,253.2,253.3174,253.32,253.195,52824.0,253.1999
2024-12-17 14:34:00,AAPL,253.3,253.255,253.35,253.235,66127.0,253.2911
2024-12-17 14:35:00,AAPL,253.26,253.3699,253.38,253.24,69301.0,253.306
2024-12-17 14:36:00,AAPL,253.363712,253.37,253.37,253.28,64737.0,253.3307
2024-12-17 14:37:00,AAPL,253.355,253.32,253.39,253.31,49428.0,253.3648
2024-12-17 14:38:00,AAPL,253.31,253.25,253.33,253.21,50163.0,253.254
2024-12-17 14:39:00,AAPL,253.25,253.12,253.25,253.105,49271.0,253.1761
2024-12-17 14:40:00,AAPL,253.125,252.97,253.13,252.95,74733.0,253.0527
2024-12-17 14:41:00,AAPL,252.96,253.0112,253.0199,252.92,261116.0,252.9032
2024-12-17 14:42:00,AAPL,253.01,253.13,253.14,253.0,47747.0,253.072
2024-12-17 14:43:00,AAPL,253.13,253.235,253.2884,253.115,51938.0,253.1916
2024-12-17 14:44:00,AAPL,253.23,253.255,253.32,253.21,54329.0,253.2597
2024-12-17 14:45:00,AAPL,253.255,253.21,253.32,253.21,33024.0,253.2508
2024-12-17 14:46:00,AAPL,253.21,253.13,253.21,253.06,37703.0,253.1258
2024-12-17 14:47:00,AAPL,253.12,253.06,253.14,253.0327,25384.0,253.0892
2024-12-17 14:48:00,AAPL,253.06,253.09,253.14,253.06,30710.0,253.1057
2024-12-17 14:49:00,AAPL,253.09,253.1,253.1304,253.0401,35637.0,253.0999
2024-12-17 14:50:00,AAPL,253.1,253.18,253.18,253.075,43944.0,253.1116
2024-12-17 14:51:00,AAPL,253.18,253.19,253.2099,253.15,32644.0,253.1826
2024-12-17 14:52:00,AAPL,253.2,253.2225,253.28,253.2,21840.0,253.236
2024-12-17 14:53:00,AAPL,253.23,253.24,253.255,253.1801,28509.0,253.2245
2024-12-17 14:54:00,AAPL,253.255,253.27,253.28,253.23,28527.0,253.2491
2024-12-17 14:55:00,AAPL,253.28,253.27,253.28,253.18,44869.0,253.2349
2024-12-17 14:56:00,AAPL,253.26,253.3225,253.37,253.2576,59835.0,253.3137
2024-12-17 14:57:00,AAPL,253.325,253.375,253.38,253.26,54866.0,253.3229
2024-12-17 14:58:00,AAPL,253.37,253.3214,253.38,253.3,29536.0,253.3379
2024-12-17 14:59:00,AAPL,253.33,253.24,253.33,253.23,35659.0,253.281
2024-12-17 15:00:00,AAPL,253.24,253.16,253.29,253.12,55525.0,253.2278
2024-12-17 15:01:00,AAPL,253.16,253.1325,253.1789,253.1105,23947.0,253.1508
2024-12-17 15:02:00,AAPL,253.1214,253.08,253.15,253.05,27318.0,253.1198
2024-12-17 15:03:00,AAPL,253.09,252.96,253.09,252.91,53083.0,252.9952
2024-12-17 15:04:00,AAPL,252.95,252.85,252.97,252.835,70543.0,252.8977
2024-12-17 15:05:00,AAPL,252.85,252.8401,252.9,252.83,62868.0,252.874
2024-12-17 15:06:00,AAPL,252.84,252.98,252.98,252.75,92808.0,252.8184
2024-12-17 15:07:00,AAPL,252.985,253.01,253.04,252.9302,57989.0,252.9927
2024-12-17 15:08:00,AAPL,253.005,253.0661,253.1,252.98,50611.0,253.0379
2024-12-17 15:09:00,AAPL,253.06,253.13,253.17,253.0503,44010.0,253.0951
2024-12-17 15:10:00,AAPL,253.1286,253.11,253.22,253.1,39939.0,253.1381
2024-12-17 15:11:00,AAPL,253.1172,253.03,253.13,253.03,31058.0,253.0699
2024-12-17 15:12:00,AAPL,253.04,253.015,253.06,252.93,48327.0,253.0139
2024-12-17 15:13:00,AAPL,253.01,253.03,253.07,252.975,46621.0,253.0359
2024-12-17 15:14:00,AAPL,253.03,253.09,253.15,253.03,47476.0,253.0955
2024-12-17 15:15:00,AAPL,253.09,253.07,253.12,253.065,30167.0,253.0784
2024-12-17 15:16:00,AAPL,253.07,252.9401,253.08,252.9401,43588.0,252.9966
2024-12-17 15:17:00,AAPL,252.945,253.01,253.04,252.91,49757.0,252.9739
2024-12-17 15:18:00,AAPL,253.01,253.03,253.0465,252.98,35547.0,253.016
2024-12-17 15:19:00,AAPL,253.025,253.04,253.08,252.97,56452.0,253.0363
2024-12-17 15:20:00,AAPL,253.04,253.06,253.07,253.0,48879.0,253.0355
2024-12-17 15:21:00,AAPL,253.045,253.04,253.06,252.97,50622.0,253.0252
2024-12-17 15:22:00,AAPL,253.04,253.085,253.12,253.0,51007.0,253.0625
2024-12-17 15:23:00,AAPL,253.1,253.03,253.1,252.9901,62088.0,253.0512
2024-12-17 15:24:00,AAPL,253.03,253.0099,253.07,252.99,83607.0,253.0283
2024-12-17 15:25:00,AAPL,253.02,252.98,253.04,252.88,65035.0,252.9702
2024-12-17 15:26:00,AAPL,252.97,252.9301,253.03,252.92,60679.0,252.9775
2024-12-17 15:27:00,AAPL,252.94,252.97,253.01,252.925,51747.0,252.9633
2024-12-17 15:28:00,AAPL,252.98,252.93,252.9877,252.91,63654.0,252.9554
2024-12-17 15:29:00,AAPL,252.94,252.88,252.95,252.81,101230.0,252.8847
2024-12-17 15:30:00,AAPL,252.88,252.87,252.91,252.82,98614.0,252.8826
2024-12-17 15:31:00,AAPL,252.88,252.74,252.88,252.68,124518.0,252.75
2024-12-17 15:32:00,AAPL,252.745,252.73,252.765,252.65,112247.0,252.6988
2024-12-17 15:33:00,AAPL,252.73,252.78,252.83,252.6913,78540.0,252.7696
2024-12-17 15:34:00,AAPL,252.775,252.69,252.79,252.68,99316.0,252.7309
2024-12-17 15:35:00,AAPL,252.6776,252.715,252.76,252.6776,51565.0,252.7212
2024-12-17 15:36:00,AAPL,252.7,252.685,252.72,252.68,52810.0,252.6989
2024-12-17 15:37:00,AAPL,252.685,252.77,252.78,252.685,104379.0,252.7257
2024-12-17 15:38:00,AAPL,252.775,252.69,252.78,252.69,58214.0,252.744
2024-12-17 15:39:00,AAPL,252.67,252.89,252.95,252.6501,101513.0,252.7742
2024-12-17 15:40:00,AAPL,252.895,253.16,253.22,252.86,197523.0,253.0919
2024-12-17 15:41:00,AAPL,253.1579,253.195,253.22,253.15,102171.0,253.1831
2024-12-17 15:42:00,AAPL,253.19,253.11,253.21,253.11,86847.0,253.1782
2024-12-17 15:43:00,AAPL,253.12,253.1498,253.2,253.06,102710.0,253.1133
2024-12-17 15:44:00,AAPL,253.14,253.19,253.25,253.13,118481.0,253.194
2024-12-17 15:45:00,AAPL,253.195,253.18,253.25,253.1001,103007.0,253.1655
2024-12-17 15:46:00,AAPL,253.1899,252.88,253.215,252.85,88659.0,253.0513
2024-12-17 15:47:00,AAPL,252.845,252.78,252.9199,252.78,271544.0,252.9603
2024-12-17 15:48:00,AAPL,252.77,252.78,252.84,252.74,95525.0,252.7871
2024-12-17 15:49:00,AAPL,252.77,252.715,252.785,252.66,90604.0,252.7625
2024-12-17 15:50:00,AAPL,252.73,253.44,253.62,252.73,564517.0,253.3668
2024-12-17 15:51:00,AAPL,253.43,253.18,253.44,253.09,239775.0,253.21
2024-12-17 15:52:00,AAPL,253.19,253.21,253.3,253.11,152460.0,253.2018
2024-12-17 15:53:00,AAPL,253.22,253.14,253.24,253.12,145477.0,253.1667
2024-12-17 15:54:00,AAPL,253.145,253.47,253.67,253.145,407875.0,253.3732
2024-12-17 15:55:00,AAPL,253.48,253.56,253.83,253.48,542611.0,253.664
2024-12-17 15:56:00,AAPL,253.555,253.585,253.63,253.45,256060.0,253.5536
2024-12-17 15:57:00,AAPL,253.59,253.675,253.76,253.585,375330.0,253.6707
2024-12-17 15:58:00,AAPL,253.68,253.545,253.69,253.53,414745.0,253.6332
2024-12-17 15:59:00,AAPL,253.545,253.48,253.57,253.27,1280004.0,253.4339
2024-12-17 16:00:00,AAPL,253.48,253.31,253.48,253.22,339389.0,253.4747
2024-12-17 16:01:00,AAPL,253.32,253.48,253.48,253.32,11211.0,253.3743
2024-12-17 16:02:00,AAPL,253.48,253.48,253.48,253.4,3947.0,253.4295
2024-12-17 16:03:00,AAPL,253.48,253.36,253.5,253.36,5057.0,253.4674
2024-12-17 16:04:00,AAPL,253.4,253.34,253.4,253.33,69792.0,253.4701
2024-12-17 16:05:00,AAPL,253.34,253.32,253.48,253.3,6447.0,253.4411
2024-12-17 16:06:00,AAPL,253.3015,253.3,253.32,253.3,247381.0,253.4784
2024-12-17 16:07:00,AAPL,253.33,253.41,253.45,253.33,5604.0,253.1512
2024-12-17 16:08:00,AAPL,253.4,253.48,253.48,253.4,4339.0,253.4714
2024-12-17 16:09:00,AAPL,253.44,253.39,253.47,253.39,3966.0,253.4352
2024-12-17 16:10:00,AAPL,253.39,253.31,253.39,253.31,2679.0,253.348
2024-12-17 16:12:00,AAPL,253.35,253.33,253.35,253.33,696.0,253.3405
2024-12-17 16:13:00,AAPL,253.36,253.48,253.48,253.36,5955.0,253.4016
2024-12-17 16:16:00,AAPL,253.44,253.38,253.44,253.33,4356.0,253.3825
2024-12-17 16:18:00,AAPL,253.4,253.35,253.4,253.35,1261.0,253.3736
2024-12-17 16:19:00,AAPL,253.38,253.38,253.38,253.38,476.0,253.3739
2024-12-17 16:20:00,AAPL,253.3999,253.3999,253.3999,253.3999,298.0,253.394
2024-12-17 16:21:00,AAPL,253.4,253.43,253.43,253.4,835.0,253.4132
2024-12-17 16:22:00,AAPL,253.41,253.47,253.47,253.41,1779.0,253.446
2024-12-17 16:23:00,AAPL,253.47,253.48,253.48,253.47,2372.0,253.4755
2024-12-17 16:24:00,AAPL,253.48,253.5,253.5,253.47,3894.0,253.4919
2024-12-17 16:25:00,AAPL,253.6,253.6,253.6,253.6,522.0,253.5725
2024-12-17 16:26:00,AAPL,253.62,253.6,253.62,253.59,3375.0,253.6019
2024-12-17 16:27:00,AAPL,253.6,253.6,253.6,253.6,751.0,253.5975
2024-12-17 16:28:00,AAPL,253.58,253.56,253.58,253.56,759.0,253.5734
2024-12-17 16:29:00,AAPL,253.58,253.51,253.59,253.51,2895.0,253.5436
2024-12-17 16:30:00,AAPL,253.52,253.5002,253.52,253.49,2577.0,253.5168
2024-12-17 16:31:00,AAPL,253.55,253.55,253.55,253.55,423.0,253.5677
2024-12-17 16:32:00,AAPL,253.48,253.56,253.56,253.48,25165.0,253.4809
2024-12-17 16:33:00,AAPL,253.5602,253.5602,253.5602,253.5602,739.0,253.5653
2024-12-17 16:35:00,AAPL,253.56,253.56,253.56,253.56,661.0,253.5598
2024-12-17 16:36:00,AAPL,253.51,253.54,253.54,253.5,1354.0,253.524
2024-12-17 16:37:00,AAPL,253.51,253.5001,253.51,253.5,2252.0,253.5044
2024-12-17 16:38:00,AAPL,253.5,253.5,253.5,253.5,493.0,253.5006
2024-12-17 16:39:00,AAPL,253.49,253.49,253.49,253.49,1314.0,253.4893
2024-12-17 16:40:00,AAPL,253.44,253.4,253.46,253.4,2042.0,253.4116
2024-12-17 16:41:00,AAPL,253.4001,253.48,253.48,253.37,3313.0,253.4133
2024-12-17 16:42:00,AAPL,253.33,253.34,253.39,253.33,3442.0,253.3527
2024-12-17 16:44:00,AAPL,253.31,253.33,253.34,253.3,857.0,253.3202
2024-12-17 16:47:00,AAPL,253.34,253.3311,253.48,253.31,19637.0,253.4695
2024-12-17 16:48:00,AAPL,253.34,253.35,253.48,253.34,1646.0,253.9799
2024-12-17 16:49:00,AAPL,253.33,253.4,253.4,253.33,1335.0,253.3616
2024-12-17 16:50:00,AAPL,253.33,253.33,253.33,253.33,1974.0,253.3361
2024-12-17 16:51:00,AAPL,253.34,253.38,253.38,253.34,1219.0,253.9431
2024-12-17 16:52:00,AAPL,253.39,253.38,253.39,253.38,712.0,253.3737
2024-12-17 16:54:00,AAPL,253.39,253.39,253.39,253.39,325.0,253.3742
2024-12-17 16:56:00,AAPL,253.39,253.39,253.39,253.39,982.0,253.0989
2024-12-17 16:58:00,AAPL,253.36,253.36,253.36,253.36,282.0,253.3631
2024-12-17 16:59:00,AAPL,253.36,253.36,253.36,253.36,639.0,253.3577
2024-12-17 17:00:00,AAPL,253.36,253.33,253.36,253.33,1030.0,253.3442
2024-12-17 17:04:00,AAPL,253.36,253.36,253.36,253.36,510.0,253.3593
2024-12-17 17:05:00,AAPL,253.34,253.34,253.34,253.34,202.0,253.3424
2024-12-17 17:13:00,AAPL,253.34,253.33,253.34,253.33,496.0,253.3349
2024-12-17 17:17:00,AAPL,253.33,253.33,253.33,253.33,722.0,253.3328
2024-12-17 17:18:00,AAPL,253.34,253.36,253.36,253.31,1362.0,253.3399
2024-12-17 17:28:00,AAPL,253.36,253.36,253.36,253.36,435.0,253.3582
2024-12-17 17:29:00,AAPL,253.36,253.36,253.36,253.32,128996.0,253.4784
2024-12-17 17:30:00,AAPL,253.36,253.36,253.36,253.36,432.0,253.3591
2024-12-17 17:33:00,AAPL,253.36,253.36,253.36,253.36,574.0,253.3513
2024-12-17 17:37:00,AAPL,253.3506,253.3506,253.3506,253.3506,151.0,253.3429
2024-12-17 17:39:00,AAPL,253.2997,253.2997,253.2997,253.2997,233.0,253.3111
2024-12-17 17:41:00,AAPL,253.3,253.3,253.3,253.3,498.0,253.3084
2024-12-17 17:46:00,AAPL,253.3,253.3,253.3,253.3,305.0,253.3105
2024-12-17 17:47:00,AAPL,253.33,253.33,253.33,253.33,241.0,253.3273
2024-12-17 17:50:00,AAPL,253.33,253.33,253.33,253.33,122.0,253.3296
2024-12-17 17:53:00,AAPL,253.31,253.3,253.31,253.3,397.0,253.3102
2024-12-17 17:55:00,AAPL,253.3299,253.3299,253.3299,253.3299,285.0,253.3227
2024-12-17 17:56:00,AAPL,253.35,253.3008,253.35,253.3008,583.0,253.3337
2024-12-17 17:59:00,AAPL,253.36,253.36,253.36,253.36,256.0,253.3568
2024-12-17 18:00:00,AAPL,253.3,253.3,253.3,253.3,202.0,253.3166
2024-12-17 18:01:00,AAPL,253.3,253.06,253.3,253.06,3052.0,253.2417
2024-12-17 18:02:00,AAPL,253.08,253.0,253.08,253.0,12655.0,253.0408
2024-12-17 18:03:00,AAPL,252.71,252.5,252.7102,252.5,4201.0,252.7019
2024-12-17 18:04:00,AAPL,252.5,253.3,253.3,252.15,2277.0,252.5289
2024-12-17 18:05:00,AAPL,253.28,253.16,253.28,253.16,1554.0,253.1766
2024-12-17 18:08:00,AAPL,252.94,252.94,252.94,252.94,260.0,252.9346
2024-12-17 18:13:00,AAPL,252.99,252.99,252.99,252.99,216.0,252.5873
2024-12-17 18:16:00,AAPL,252.95,252.95,252.95,252.95,526.0,252.9558
2024-12-17 18:18:00,AAPL,252.95,252.95,252.95,252.95,124.0,252.9806
2024-12-17 18:19:00,AAPL,253.01,253.01,253.01,253.01,211.0,253.0136
2024-12-17 18:20:00,AAPL,253.2,253.2,253.2,253.2,139.0,253.1658
2024-12-17 18:21:00,AAPL,253.1877,253.1877,253.1877,253.1877,256.0,253.1548
2024-12-17 18:22:00,AAPL,253.1799,253.14,253.1799,253.14,301.0,253.1337
2024-12-17 18:23:00,AAPL,253.1,253.1,253.1,253.1,351.0,253.0983
